251,ANCIENT NEAR EAST,14W     ,1     ,F  ,1,19,"COONEY, KATHLYN M",03,"Medicine, Magic, and Science in Ancient Times",AN N EA,0014W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,P  ,4,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,A+ ,150,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,A  ,178,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,A- ,36,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,B+ ,16,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,B  ,12,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,B- ,6,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,C+ ,2,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,C  ,4,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,C- ,4,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,D  ,2,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,1     ,F  ,8,420,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 001  
251,ANCIENT NEAR EAST,15W     ,2     ,P  ,4,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,A+ ,117,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,A  ,179,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,NP ,1,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,A- ,41,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,B+ ,15,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,B  ,6,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,B- ,6,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,C  ,3,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,C- ,1,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,D+ ,1,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,15W     ,2     ,F  ,7,381,"COONEY, KATHLYN M",01,Women and Power in Ancient World,AN N EA,0015W   , 002  
251,ANCIENT NEAR EAST,M130    ,1     ,P  ,4,21,"COONEY, KATHLYN M",03,Ancient Egyptian Religion,AN N EA,0130  M , 001  
251,ANCIENT NEAR EAST,M130    ,1     ,A+ ,9,21,"COONEY, KATHLYN M",03,Ancient Egyptian Religion,AN N EA,0130  M , 001  
251,ANCIENT NEAR EAST,M130    ,1     ,A  ,6,21,"COONEY, KATHLYN M",03,Ancient Egyptian Religion,AN N EA,0130  M , 001  
251,ANCIENT NEAR EAST,M130    ,1     ,A- ,1,21,"COONEY, KATHLYN M",03,Ancient Egyptian Religion,AN N EA,0130  M , 001  
251,ANCIENT NEAR EAST,M130    ,1     ,C  ,1,21,"COONEY, KATHLYN M",03,Ancient Egyptian Religion,AN N EA,0130  M , 001  
251,ANTHROPOLOGY,1       ,1     ,P  ,1,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,A+ ,12,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,A  ,48,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,A- ,6,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,B  ,2,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,B- ,1,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,C+ ,1,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,C  ,2,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,C- ,1,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,1       ,1     ,D- ,1,75,"BIGHAM, ABIGAIL WINSLOW",03,Human Evolution,ANTHRO ,0001    , 001  
251,ANTHROPOLOGY,2       ,1     ,P  ,1,60,"BIGHAM, ABIGAIL WINSLOW",03,Archaeology: Introduction,ANTHRO ,0002    , 001  
251,ANTHROPOLOGY,2       ,1     ,A+ ,21,60,"BIGHAM, ABIGAIL WINSLOW",03,Archaeology: Introduction,ANTHRO ,0002    , 001  
251,ANTHROPOLOGY,2       ,1     ,A  ,27,60,"BIGHAM, ABIGAIL WINSLOW",03,Archaeology: Introduction,ANTHRO ,0002    , 001  
251,ANTHROPOLOGY,2       ,1     ,A- ,9,60,"BIGHAM, ABIGAIL WINSLOW",03,Archaeology: Introduction,ANTHRO ,0002    , 001  
251,ANTHROPOLOGY,2       ,1     ,I  ,1,60,"BIGHAM, ABIGAIL WINSLOW",03,Archaeology: Introduction,ANTHRO ,0002    , 001  
251,ANTHROPOLOGY,2       ,1     ,B+ ,1,60,"BIGHAM, ABIGAIL WINSLOW",03,Archaeology: Introduction,ANTHRO ,0002    , 001  
251,ANTHROPOLOGY,2       ,1     ,I  ,1,60,"BIGHAM, ABIGAIL WINSLOW",03,Archaeology: Introduction,ANTHRO ,0002    , 001  
251,ANTHROPOLOGY,3       ,1     ,A+ ,27,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,P  ,5,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,NP ,1,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,A  ,7,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,I  ,1,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,A- ,3,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,B+ ,2,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,B  ,2,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,B- ,1,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,C+ ,2,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,C  ,1,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,3       ,1     ,I  ,1,52,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Society,ANTHRO ,0003    , 001  
251,ANTHROPOLOGY,4       ,1     ,A+ ,2,69,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Communication,ANTHRO ,0004    , 001  
251,ANTHROPOLOGY,4       ,1     ,P  ,3,69,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Communication,ANTHRO ,0004    , 001  
251,ANTHROPOLOGY,4       ,1     ,A  ,59,69,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Communication,ANTHRO ,0004    , 001  
251,ANTHROPOLOGY,4       ,1     ,B- ,4,69,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Communication,ANTHRO ,0004    , 001  
251,ANTHROPOLOGY,4       ,1     ,F  ,1,69,"BIGHAM, ABIGAIL WINSLOW",03,Culture and Communication,ANTHRO ,0004    , 001  
251,ANTHROPOLOGY,124Q    ,1     ,A+ ,3,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,124Q    ,1     ,A  ,45,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,124Q    ,1     ,NP ,1,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,124Q    ,1     ,I  ,1,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,124Q    ,1     ,A- ,2,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,124Q    ,1     ,B+ ,1,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,124Q    ,1     ,F  ,1,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,124Q    ,1     ,I  ,1,54,"BIGHAM, ABIGAIL WINSLOW",03,Evolutionary Psychology,ANTHRO ,0124Q   , 001  
251,ANTHROPOLOGY,126P    ,1     ,P  ,1,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,126P    ,1     ,A+ ,13,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,126P    ,1     ,A  ,5,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,126P    ,1     ,A- ,7,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,126P    ,1     ,B+ ,2,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,126P    ,1     ,B  ,4,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,126P    ,1     ,C  ,1,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,126P    ,1     ,F  ,3,36,"RASHIDI, JENNIFER S",01,Paleopathology,ANTHRO ,0126P   , 001  
251,ANTHROPOLOGY,135     ,1     ,A+ ,1,19,"BIGHAM, ABIGAIL WINSLOW",03,Visual Anthropology: Documentary Photography,ANTHRO ,0135    , 001  
251,ANTHROPOLOGY,135     ,1     ,A  ,13,19,"BIGHAM, ABIGAIL WINSLOW",03,Visual Anthropology: Documentary Photography,ANTHRO ,0135    , 001  
251,ANTHROPOLOGY,135     ,1     ,A- ,2,19,"BIGHAM, ABIGAIL WINSLOW",03,Visual Anthropology: Documentary Photography,ANTHRO ,0135    , 001  
251,ANTHROPOLOGY,135     ,1     ,B  ,1,19,"BIGHAM, ABIGAIL WINSLOW",03,Visual Anthropology: Documentary Photography,ANTHRO ,0135    , 001  
251,ANTHROPOLOGY,135     ,1     ,C+ ,1,19,"BIGHAM, ABIGAIL WINSLOW",03,Visual Anthropology: Documentary Photography,ANTHRO ,0135    , 001  
251,ANTHROPOLOGY,135     ,1     ,C- ,1,19,"BIGHAM, ABIGAIL WINSLOW",03,Visual Anthropology: Documentary Photography,ANTHRO ,0135    , 001  
251,ANTHROPOLOGY,136M    ,1     ,A  ,11,20,"BIGHAM, ABIGAIL WINSLOW",03,Medical Anthropology,ANTHRO ,0136M   , 001  
251,ANTHROPOLOGY,136M    ,1     ,A- ,4,20,"BIGHAM, ABIGAIL WINSLOW",03,Medical Anthropology,ANTHRO ,0136M   , 001  
251,ANTHROPOLOGY,136M    ,1     ,B+ ,2,20,"BIGHAM, ABIGAIL WINSLOW",03,Medical Anthropology,ANTHRO ,0136M   , 001  
251,ANTHROPOLOGY,136M    ,1     ,B- ,3,20,"BIGHAM, ABIGAIL WINSLOW",03,Medical Anthropology,ANTHRO ,0136M   , 001  
251,ANTHROPOLOGY,146     ,1     ,A+ ,4,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,146     ,1     ,P  ,1,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,146     ,1     ,A  ,13,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,146     ,1     ,A- ,3,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,146     ,1     ,B+ ,3,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
251,ANTHROPOLOGY,146     ,1     ,B  ,2,29,"BIGHAM, ABIGAIL WINSLOW",03,Urban Anthropology,ANTHRO ,0146    , 001  
